<android.app.Notification$Builder: android.app.Notification getNotification()> -> _SOURCE_
<android.os.Bundle: android.util.SparseArray getSparseParcelableArray(java.lang.String)> -> _SOURCE_
<android.accessibilityservice.AccessibilityServiceInfo: java.lang.String getDescription()> -> _SOURCE_
<android.content.res.Resources: java.lang.CharSequence getText(int)> -> _SOURCE_
<android.widget.TextView: android.graphics.drawable.Drawable[] getCompoundDrawables()> -> _SOURCE_
<android.app.Activity: android.view.MenuInflater getMenuInflater()> -> _SOURCE_
<android.app.Fragment: android.app.Activity getActivity()> -> _SOURCE_
<android.content.Intent: int getIntExtra(java.lang.String,int)> -> _SOURCE_
<android.view.View: int getMeasuredHeightAndState()> -> _SOURCE_
<android.app.Activity: android.content.Intent getIntent()> -> _SOURCE_
<android.widget.PopupWindow: int getAnimationStyle()> -> _SOURCE_
<android.app.SearchableInfo: int getVoicePromptTextId()> -> _SOURCE_
<android.os.PowerManager: android.os.PowerManager$WakeLock newWakeLock(int,java.lang.String)> -> _SOURCE_
<java.io.File: java.io.File getAbsoluteFile()> -> _SOURCE_
<android.app.Activity: android.view.WindowManager getWindowManager()> -> _SOURCE_
<android.graphics.drawable.BitmapDrawable: android.graphics.Bitmap getBitmap()> -> _SOURCE_
<java.util.Locale: java.util.Locale getDefault()> -> _SOURCE_
<java.lang.System: java.lang.SecurityManager getSecurityManager()> -> _SOURCE_
<java.lang.reflect.Field: java.lang.Class getDeclaringClass()> -> _SOURCE_
<android.text.Layout: int getLineEnd(int)> -> _SOURCE_
<android.graphics.Paint: android.graphics.Typeface getTypeface()> -> _SOURCE_
<android.os.Bundle: android.os.Parcelable[] getParcelableArray(java.lang.String)> -> _SOURCE_
<android.os.Bundle: java.util.ArrayList getIntegerArrayList(java.lang.String)> -> _SOURCE_
<android.animation.Keyframe: float getFraction()> -> _SOURCE_
<android.view.View: int getWidth()> -> _SOURCE_
<android.widget.TimePicker: java.lang.Integer getCurrentHour()> -> _SOURCE_
<android.view.accessibility.AccessibilityManager: java.util.List getInstalledAccessibilityServiceList()> -> _SOURCE_
<java.net.HttpURLConnection: java.lang.String getResponseMessage()> -> _SOURCE_
<java.lang.reflect.Method: java.lang.String getName()> -> _SOURCE_
<android.content.res.TypedArray: int getIndex(int)> -> _SOURCE_
<java.text.DateFormat: java.lang.String format(java.util.Date)> -> _SOURCE_
<android.os.Bundle: int getInt(java.lang.String)> -> _SOURCE_
<android.view.View: int getLabelFor()> -> _SOURCE_
<java.lang.Throwable: java.lang.StackTraceElement[] getStackTrace()> -> _SOURCE_
<android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)> -> _SOURCE_
<java.util.LinkedList: java.lang.Object getFirst()> -> _SOURCE_
<android.media.MediaRouter$RouteInfo: int getSupportedTypes()> -> _SOURCE_
<java.util.TreeMap: java.lang.Object get(java.lang.Object)> -> _SOURCE_
<android.view.animation.AnimationUtils: android.view.animation.Animation loadAnimation(android.content.Context,int)> -> _SOURCE_
<android.provider.ContactsContract$Contacts: android.net.Uri lookupContact(android.content.ContentResolver,android.net.Uri)> -> _SOURCE_
<android.app.Activity: java.lang.Object getSystemService(java.lang.String)> -> _SOURCE_
<android.view.View: int getPaddingRight()> -> _SOURCE_
<android.view.View$MeasureSpec: int getMode(int)> -> _SOURCE_
<android.graphics.drawable.AnimationDrawable: android.graphics.drawable.Drawable getFrame(int)> -> _SOURCE_
<java.lang.System: java.lang.String getProperty(java.lang.String)> -> _SOURCE_
<java.net.URLConnection: java.io.InputStream getInputStream()> -> _SOURCE_
<android.view.KeyEvent: int getRepeatCount()> -> _SOURCE_
<android.app.Activity: android.app.ActionBar getActionBar()> -> _SOURCE_
<java.net.URLConnection: java.lang.String getContentType()> -> _SOURCE_
<android.view.MotionEvent: int getToolType(int)> -> _SOURCE_
<android.database.sqlite.SQLiteDatabase: int getVersion()> -> _SOURCE_
<android.app.SearchableInfo: int getVoiceMaxResults()> -> _SOURCE_
<android.provider.Settings$Secure: java.lang.String getString(android.content.ContentResolver,java.lang.String)> -> _SOURCE_
<android.content.res.TypedArray: int getIndexCount()> -> _SOURCE_
<android.graphics.drawable.Drawable: int getIntrinsicHeight()> -> _SOURCE_
<android.graphics.Paint: android.graphics.Shader getShader()> -> _SOURCE_
<android.app.Activity: android.app.FragmentManager getFragmentManager()> -> _SOURCE_
<android.content.ContextWrapper: android.content.res.Resources getResources()> -> _SOURCE_
<android.app.SearchableInfo: java.lang.String getSuggestIntentData()> -> _SOURCE_
<android.graphics.drawable.Drawable: android.graphics.Region getTransparentRegion()> -> _SOURCE_
<android.view.inputmethod.InputMethodInfo: java.lang.String getId()> -> _SOURCE_
<android.content.res.Resources: java.lang.String getResourceName(int)> -> _SOURCE_
<android.view.View: float getRotationY()> -> _SOURCE_
<android.content.ClipDescription: java.lang.CharSequence getLabel()> -> _SOURCE_
<android.content.Intent: int[] getIntArrayExtra(java.lang.String)> -> _SOURCE_
<android.view.View: int getWindowVisibility()> -> _SOURCE_
<android.app.SearchableInfo: boolean getVoiceSearchLaunchWebSearch()> -> _SOURCE_
<android.widget.TextView: int getTotalPaddingRight()> -> _SOURCE_
<java.util.LinkedHashMap: java.lang.Object get(java.lang.Object)> -> _SOURCE_
<android.content.ClipData$Item: android.content.Intent getIntent()> -> _SOURCE_
<android.view.accessibility.AccessibilityRecord: int getMaxScrollY()> -> _SOURCE_
<android.app.Activity: android.content.Intent getParentActivityIntent()> -> _SOURCE_
<java.util.Date: long getTime()> -> _SOURCE_
<android.content.res.Resources: android.graphics.drawable.Drawable getDrawableForDensity(int,int)> -> _SOURCE_
<org.json.JSONObject: int getInt(java.lang.String)> -> _SOURCE_
<android.content.Intent: android.content.ComponentName getComponent()> -> _SOURCE_
<java.util.concurrent.atomic.AtomicInteger: int getAndAdd(int)> -> _SOURCE_
<android.widget.PopupWindow: int getSoftInputMode()> -> _SOURCE_
<android.widget.ImageView: android.graphics.drawable.Drawable getDrawable()> -> _SOURCE_
<android.util.TypedValue: float getFloat()> -> _SOURCE_
<android.content.res.TypedArray: java.lang.CharSequence getText(int)> -> _SOURCE_
<android.view.Display: int getDisplayId()> -> _SOURCE_
<java.text.Format: java.lang.String format(java.lang.Object)> -> _SOURCE_
<android.view.accessibility.AccessibilityRecord: java.lang.CharSequence getContentDescription()> -> _SOURCE_
<android.view.KeyEvent: int getMetaState()> -> _SOURCE_
<java.net.HttpURLConnection: boolean getFollowRedirects()> -> _SOURCE_
<android.webkit.CookieManager: java.lang.String getCookie(java.lang.String)> -> _SOURCE_
<android.view.animation.AnimationUtils: android.view.animation.Interpolator loadInterpolator(android.content.Context,int)> -> _SOURCE_
<android.widget.TimePicker: java.lang.Integer getCurrentMinute()> -> _SOURCE_
<android.view.Window: android.view.Window$Callback getCallback()> -> _SOURCE_
<android.app.UiModeManager: int getNightMode()> -> _SOURCE_
<android.view.View: android.view.ViewGroup$LayoutParams getLayoutParams()> -> _SOURCE_
<java.text.NumberFormat: int getMinimumFractionDigits()> -> _SOURCE_
<javax.net.ssl.TrustManagerFactory: javax.net.ssl.TrustManager[] getTrustManagers()> -> _SOURCE_
<android.content.Intent: java.lang.String getScheme()> -> _SOURCE_
<android.view.accessibility.AccessibilityRecord: java.util.List getText()> -> _SOURCE_
<android.content.ContentProvider: android.content.Context getContext()> -> _SOURCE_
<android.renderscript.RenderScript: android.renderscript.RenderScript create(android.content.Context)> -> _SOURCE_
<android.app.Dialog: android.content.Context getContext()> -> _SOURCE_
<android.content.res.Resources: android.content.res.ColorStateList getColorStateList(int)> -> _SOURCE_
<android.graphics.Bitmap: int getPixel(int,int)> -> _SOURCE_
<android.hardware.display.DisplayManager: android.view.Display getDisplay(int)> -> _SOURCE_
<android.provider.Settings$System: float getFloat(android.content.ContentResolver,java.lang.String,float)> -> _SOURCE_
<android.content.res.Resources: java.lang.String getResourcePackageName(int)> -> _SOURCE_
<android.view.View: float getTranslationY()> -> _SOURCE_
<android.util.AtomicFile: byte[] readFully()> -> _SOURCE_
<android.net.ConnectivityManager: android.net.NetworkInfo getNetworkInfo(int)> -> _SOURCE_
<android.view.View: int getBottom()> -> _SOURCE_
<java.text.BreakIterator: java.text.BreakIterator getCharacterInstance()> -> _SOURCE_
<java.nio.charset.Charset: java.lang.String name()> -> _SOURCE_
<android.webkit.MimeTypeMap: java.lang.String getMimeTypeFromExtension(java.lang.String)> -> _SOURCE_
<android.app.SearchableInfo: android.content.ComponentName getSearchActivity()> -> _SOURCE_
<android.graphics.drawable.Drawable: int getIntrinsicWidth()> -> _SOURCE_
<android.graphics.Bitmap: int getByteCount()> -> _SOURCE_
<android.provider.MediaStore$Images$Media: android.graphics.Bitmap getBitmap(android.content.ContentResolver,android.net.Uri)> -> _SOURCE_
<android.content.Intent: java.util.Set getCategories()> -> _SOURCE_
<android.view.ViewConfiguration: int getScaledMinimumFlingVelocity()> -> _SOURCE_
<android.content.res.Resources: int getDimensionPixelOffset(int)> -> _SOURCE_
<android.text.Layout: int getLineForVertical(int)> -> _SOURCE_
<android.os.Handler: android.os.Looper getLooper()> -> _SOURCE_
<android.content.IntentFilter: java.lang.String getAction(int)> -> _SOURCE_
<android.os.Bundle: long getLong(java.lang.String,long)> -> _SOURCE_
<java.security.spec.ECParameterSpec: java.security.spec.EllipticCurve getCurve()> -> _SOURCE_
<android.view.MotionEvent: float getRawX()> -> _SOURCE_
<android.content.res.Resources: android.content.res.XmlResourceParser getLayout(int)> -> _SOURCE_
<android.location.GpsSatellite: float getSnr()> -> _SOURCE_
<java.util.AbstractCollection: java.lang.String toString()> -> _SOURCE_
<android.view.VelocityTracker: float getYVelocity()> -> _SOURCE_
<java.lang.reflect.Method: java.lang.Class[] getParameterTypes()> -> _SOURCE_
<android.media.MediaRouter$RouteInfo: java.lang.CharSequence getName()> -> _SOURCE_
<android.view.accessibility.AccessibilityNodeInfo: android.view.accessibility.AccessibilityNodeInfo getParent()> -> _SOURCE_
<android.content.res.Resources: java.lang.String getResourceEntryName(int)> -> _SOURCE_
<java.text.ParsePosition: int getErrorIndex()> -> _SOURCE_
<android.view.ViewPropertyAnimator: long getDuration()> -> _SOURCE_
<android.provider.ContactsContract$Contacts: java.io.InputStream openContactPhotoInputStream(android.content.ContentResolver,android.net.Uri,boolean)> -> _SOURCE_
<android.app.SearchableInfo: int getImeOptions()> -> _SOURCE_
<android.widget.Scroller: int getFinalY()> -> _SOURCE_
<android.text.method.LinkMovementMethod: android.text.method.MovementMethod getInstance()> -> _SOURCE_
<android.media.AudioManager: int getStreamVolume(int)> -> _SOURCE_
<java.net.HttpURLConnection: java.io.InputStream getErrorStream()> -> _SOURCE_
<android.content.res.Resources: int getDimensionPixelSize(int)> -> _SOURCE_
<javax.crypto.Mac: int getMacLength()> -> _SOURCE_
<android.app.Dialog: android.view.Window getWindow()> -> _SOURCE_
<android.graphics.Region: android.graphics.Rect getBounds()> -> _SOURCE_
<android.graphics.Bitmap: int getHeight()> -> _SOURCE_
<android.content.res.Resources: android.content.res.Configuration getConfiguration()> -> _SOURCE_
<java.util.LinkedList: java.lang.Object get(int)> -> _SOURCE_
<android.view.View: int getHeight()> -> _SOURCE_
<java.lang.Character: byte getDirectionality(char)> -> _SOURCE_
<android.content.Intent: java.lang.String getType()> -> _SOURCE_
<java.util.Currency: java.util.Currency getInstance(java.lang.String)> -> _SOURCE_
<android.content.ClipData$Item: java.lang.CharSequence getText()> -> _SOURCE_
<android.view.View: android.view.View getRootView()> -> _SOURCE_
<android.content.Intent: java.lang.String getStringExtra(java.lang.String)> -> _SOURCE_
<android.content.Intent: java.lang.String getDataString()> -> _SOURCE_
<android.view.accessibility.AccessibilityNodeInfo: int getMovementGranularities()> -> _SOURCE_
<java.util.UUID: long getMostSignificantBits()> -> _SOURCE_
<android.view.accessibility.AccessibilityNodeInfo: android.view.accessibility.AccessibilityNodeInfo getChild(int)> -> _SOURCE_
<android.content.Intent: android.os.Parcelable getParcelableExtra(java.lang.String)> -> _SOURCE_
<android.graphics.Paint: android.graphics.ColorFilter getColorFilter()> -> _SOURCE_
<android.widget.PopupWindow: int getWindowLayoutType()> -> _SOURCE_
<android.content.res.TypedArray: android.graphics.drawable.Drawable getDrawable(int)> -> _SOURCE_
<java.util.GregorianCalendar: int getActualMaximum(int)> -> _SOURCE_
<android.view.View: int getLayerType()> -> _SOURCE_
<android.animation.ValueAnimator: android.animation.TimeInterpolator getInterpolator()> -> _SOURCE_
<android.view.View: float getPivotX()> -> _SOURCE_
<java.io.FileInputStream: java.io.FileDescriptor getFD()> -> _SOURCE_
<android.os.Looper: java.lang.Thread getThread()> -> _SOURCE_
<android.view.accessibility.AccessibilityManager: java.util.List getEnabledAccessibilityServiceList(int)> -> _SOURCE_
<android.view.accessibility.AccessibilityNodeInfo: java.lang.CharSequence getContentDescription()> -> _SOURCE_
<java.net.DatagramSocket: int getLocalPort()> -> _SOURCE_
<java.lang.reflect.Method: int getModifiers()> -> _SOURCE_
<android.view.ScaleGestureDetector: float getFocusY()> -> _SOURCE_
<android.os.Parcel: java.io.Serializable readSerializable()> -> _SOURCE_
<android.view.accessibility.AccessibilityRecord: int getScrollX()> -> _SOURCE_
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])> -> _SOURCE_
<android.net.http.SslError: int getPrimaryError()> -> _SOURCE_
<android.view.accessibility.AccessibilityRecord: int getRemovedCount()> -> _SOURCE_
<android.graphics.Bitmap: int getWidth()> -> _SOURCE_
<android.widget.ProgressBar: int getProgress()> -> _SOURCE_
<java.util.zip.ZipEntry: java.lang.String getName()> -> _SOURCE_
<java.lang.Class: java.lang.reflect.Type[] getGenericInterfaces()> -> _SOURCE_
<android.view.MotionEvent: float getY()> -> _SOURCE_
<android.graphics.Paint: android.graphics.Paint$Cap getStrokeCap()> -> _SOURCE_
<android.graphics.drawable.LayerDrawable: android.graphics.drawable.Drawable getDrawable(int)> -> _SOURCE_
<java.lang.reflect.Array: java.lang.Object newInstance(java.lang.Class,int[])> -> _SOURCE_
<android.view.accessibility.AccessibilityRecord: android.os.Parcelable getParcelableData()> -> _SOURCE_
<android.media.AudioTrack: float getMaxVolume()> -> _SOURCE_
<android.widget.EditText: android.text.Editable getText()> -> _SOURCE_
<java.lang.Enum: java.lang.String toString()> -> _SOURCE_
<android.view.View: int getMinimumWidth()> -> _SOURCE_
<org.json.JSONArray: int getInt(int)> -> _SOURCE_
<android.view.accessibility.AccessibilityRecord: int getItemCount()> -> _SOURCE_
<android.preference.PreferenceManager: android.content.SharedPreferences getDefaultSharedPreferences(android.content.Context)> -> _SOURCE_
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)> -> _SOURCE_
<android.text.Layout: int getHeight()> -> _SOURCE_
<java.io.File: java.io.File getCanonicalFile()> -> _SOURCE_
<android.view.View: float getX()> -> _SOURCE_
<android.view.ViewConfiguration: int getScrollBarSize()> -> _SOURCE_
<android.content.ContentResolver: java.io.InputStream openInputStream(android.net.Uri)> -> _SOURCE_
<android.graphics.drawable.Drawable: android.graphics.drawable.Drawable mutate()> -> _SOURCE_
<android.graphics.Canvas: int getDensity()> -> _SOURCE_
<android.database.sqlite.SQLiteDatabase: long getPageSize()> -> _SOURCE_
<java.text.SimpleDateFormat: java.util.Date parse(java.lang.String,java.text.ParsePosition)> -> _SOURCE_
<android.hardware.display.DisplayManager: android.view.Display[] getDisplays(java.lang.String)> -> _SOURCE_
<java.net.URLConnection: java.io.OutputStream getOutputStream()> -> _SOURCE_
<android.widget.Spinner: android.graphics.drawable.Drawable getPopupBackground()> -> _SOURCE_
<android.view.accessibility.AccessibilityRecord: int getAddedCount()> -> _SOURCE_
<java.lang.Class: java.lang.Package getPackage()> -> _SOURCE_
<java.lang.Class: java.lang.Object[] getEnumConstants()> -> _SOURCE_
<android.view.View: android.view.View$AccessibilityDelegate getAccessibilityDelegate()> -> _SOURCE_
<java.lang.ThreadLocal: java.lang.Object get()> -> _SOURCE_
<android.os.Bundle: float getFloat(java.lang.String)> -> _SOURCE_
<android.os.Bundle: java.util.ArrayList getStringArrayList(java.lang.String)> -> _SOURCE_
<android.text.Layout: float getDesiredWidth(java.lang.CharSequence,int,int,android.text.TextPaint)> -> _SOURCE_
<android.view.MotionEvent: int getSource()> -> _SOURCE_
<java.security.KeyPairGenerator: java.security.KeyPairGenerator getInstance(java.lang.String,java.lang.String)> -> _SOURCE_
<java.io.RandomAccessFile: java.nio.channels.FileChannel getChannel()> -> _SOURCE_
<android.content.Intent: java.lang.String[] getStringArrayExtra(java.lang.String)> -> _SOURCE_
<android.view.View: android.content.res.Resources getResources()> -> _SOURCE_
<android.widget.LinearLayout: int getOrientation()> -> _SOURCE_
<android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()> -> _SOURCE_
<android.graphics.drawable.Drawable: int getMinimumHeight()> -> _SOURCE_
<android.content.res.Resources: android.content.res.TypedArray obtainTypedArray(int)> -> _SOURCE_
<java.lang.String: byte[] getBytes(java.lang.String)> -> _SOURCE_
<android.os.RemoteCallbackList: android.os.IInterface getBroadcastItem(int)> -> _SOURCE_
<android.view.View: int getId()> -> _SOURCE_
<android.graphics.Paint: android.graphics.Paint$Style getStyle()> -> _SOURCE_
<android.animation.ValueAnimator: java.lang.Object getAnimatedValue()> -> _SOURCE_
<android.renderscript.Allocation: android.renderscript.Allocation createTyped(android.renderscript.RenderScript,android.renderscript.Type)> -> _SOURCE_
<java.net.URI: java.lang.String getScheme()> -> _SOURCE_
<android.telephony.TelephonyManager: java.lang.String getNetworkOperator()> -> _SOURCE_
<android.view.View: android.os.Handler getHandler()> -> _SOURCE_
<android.view.MotionEvent: int getEdgeFlags()> -> _SOURCE_
<android.content.Intent: int getFlags()> -> _SOURCE_
<android.webkit.WebView$HitTestResult: int getType()> -> _SOURCE_
<org.json.JSONArray: double getDouble(int)> -> _SOURCE_
<android.graphics.drawable.AnimationDrawable: int getNumberOfFrames()> -> _SOURCE_
<android.view.View: int getMeasuredState()> -> _SOURCE_
<android.graphics.drawable.ShapeDrawable: android.graphics.Paint getPaint()> -> _SOURCE_
<java.lang.Thread: long getId()> -> _SOURCE_
<android.view.ViewConfiguration: int getLongPressTimeout()> -> _SOURCE_
<android.util.SparseIntArray: int get(int,int)> -> _SOURCE_
<java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)> -> _SOURCE_
<android.content.res.Resources: android.graphics.Movie getMovie(int)> -> _SOURCE_
<java.security.KeyPair: java.security.PrivateKey getPrivate()> -> _SOURCE_
<java.lang.Runtime: java.lang.Runtime getRuntime()> -> _SOURCE_
<android.view.ViewConfiguration: int getScaledPagingTouchSlop()> -> _SOURCE_
<android.os.RemoteCallbackList: java.lang.Object getBroadcastCookie(int)> -> _SOURCE_
<android.widget.TextView: java.lang.CharSequence getText()> -> _SOURCE_
<java.util.Properties: java.lang.String getProperty(java.lang.String)> -> _SOURCE_
<android.view.Window: android.view.WindowManager$LayoutParams getAttributes()> -> _SOURCE_
<java.util.Locale: java.lang.String getCountry()> -> _SOURCE_
<android.widget.TextView: android.text.TextPaint getPaint()> -> _SOURCE_
<java.util.Calendar: java.util.Calendar getInstance(java.util.TimeZone)> -> _SOURCE_
<java.lang.Class: java.lang.reflect.Type getGenericSuperclass()> -> _SOURCE_
<android.view.VelocityTracker: float getXVelocity()> -> _SOURCE_
<android.webkit.MimeTypeMap: android.webkit.MimeTypeMap getSingleton()> -> _SOURCE_
<java.util.AbstractSequentialList: java.util.Iterator iterator()> -> _SOURCE_
<android.view.View: int getMinimumHeight()> -> _SOURCE_
<android.content.res.Resources: int getColor(int)> -> _SOURCE_
<java.net.InetSocketAddress: int getPort()> -> _SOURCE_
<android.location.Location: double getAltitude()> -> _SOURCE_
<android.view.Display: float getRefreshRate()> -> _SOURCE_
<android.content.res.Resources: int[] getIntArray(int)> -> _SOURCE_
<android.view.View: int getOverScrollMode()> -> _SOURCE_
<android.widget.TextView: int getCompoundPaddingTop()> -> _SOURCE_
<android.text.SpannableStringBuilder: int getSpanEnd(java.lang.Object)> -> _SOURCE_
<android.widget.ProgressBar: int getMax()> -> _SOURCE_
<java.io.File: java.io.File createTempFile(java.lang.String,java.lang.String)> -> _SOURCE_
<android.os.StatFs: int getBlockSize()> -> _SOURCE_
<android.graphics.drawable.ColorDrawable: int getColor()> -> _SOURCE_
<android.graphics.drawable.Drawable: boolean getPadding(android.graphics.Rect)> -> _SOURCE_
<android.view.View: int getSystemUiVisibility()> -> _SOURCE_
<java.security.MessageDigest: int getDigestLength()> -> _SOURCE_
<android.content.ContentValues: java.lang.Object get(java.lang.String)> -> _SOURCE_
<android.app.SearchableInfo: int getHintId()> -> _SOURCE_
<android.widget.TextView: android.text.method.MovementMethod getMovementMethod()> -> _SOURCE_
<org.json.JSONArray: org.json.JSONObject getJSONObject(int)> -> _SOURCE_
<java.lang.reflect.Method: java.lang.Class getReturnType()> -> _SOURCE_
<android.view.MotionEvent: float getAxisValue(int)> -> _SOURCE_
<android.location.GpsSatellite: float getElevation()> -> _SOURCE_
<android.view.View: int getLayoutDirection()> -> _SOURCE_
<android.widget.PopupWindow: int getWidth()> -> _SOURCE_
<android.view.View: float getAlpha()> -> _SOURCE_
<android.content.ContextWrapper: android.content.res.Resources$Theme getTheme()> -> _SOURCE_
<java.text.BreakIterator: java.text.BreakIterator getCharacterInstance(java.util.Locale)> -> _SOURCE_
<java.io.File: java.lang.String getAbsolutePath()> -> _SOURCE_
<android.view.View: android.view.KeyEvent$DispatcherState getKeyDispatcherState()> -> _SOURCE_
<android.webkit.CookieSyncManager: android.webkit.CookieSyncManager getInstance()> -> _SOURCE_
<android.content.res.TypedArray: java.lang.String getNonResourceString(int)> -> _SOURCE_
<android.view.View: android.view.accessibility.AccessibilityNodeProvider getAccessibilityNodeProvider()> -> _SOURCE_
<java.lang.reflect.Field: int getModifiers()> -> _SOURCE_
<java.util.HashMap: java.lang.Object get(java.lang.Object)> -> _SOURCE_
<android.view.KeyEvent: int getFlags()> -> _SOURCE_
<android.view.DragEvent: int getAction()> -> _SOURCE_
<android.widget.TextView: int getTotalPaddingLeft()> -> _SOURCE_
<android.location.GpsStatus: java.lang.Iterable getSatellites()> -> _SOURCE_
<android.animation.Animator: java.util.ArrayList getListeners()> -> _SOURCE_
<android.view.ViewGroup: int getChildDrawingOrder(int,int)> -> _SOURCE_
<android.app.Fragment: android.app.FragmentManager getChildFragmentManager()> -> _SOURCE_
<android.os.Bundle: long[] getLongArray(java.lang.String)> -> _SOURCE_
<java.util.zip.CRC32: long getValue()> -> _SOURCE_
<java.net.HttpURLConnection: int getResponseCode()> -> _SOURCE_
<android.view.KeyEvent: int getDeviceId()> -> _SOURCE_
<java.lang.reflect.InvocationTargetException: java.lang.Throwable getCause()> -> _SOURCE_
<java.nio.MappedByteBuffer: java.nio.MappedByteBuffer load()> -> _SOURCE_
<android.content.res.Resources: android.graphics.drawable.Drawable getDrawable(int)> -> _SOURCE_
<android.os.Bundle: java.lang.CharSequence[] getCharSequenceArray(java.lang.String)> -> _SOURCE_
<java.net.InetAddress: java.net.InetAddress getByName(java.lang.String)> -> _SOURCE_
<android.view.LayoutInflater: android.view.LayoutInflater$Factory2 getFactory2()> -> _SOURCE_
<java.text.NumberFormat: java.text.NumberFormat getNumberInstance()> -> _SOURCE_
<android.app.SearchableInfo: java.lang.String getSuggestIntentAction()> -> _SOURCE_
<android.view.View: float getRotation()> -> _SOURCE_
<android.text.SpannableStringBuilder: java.lang.Object[] getSpans(int,int,java.lang.Class)> -> _SOURCE_
<android.location.LocationManager: android.location.GpsStatus getGpsStatus(android.location.GpsStatus)> -> _SOURCE_
<android.widget.OverScroller: int getCurrX()> -> _SOURCE_
<android.view.ViewConfiguration: int getTapTimeout()> -> _SOURCE_
<android.content.ContentResolver: android.database.Cursor query(android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String)> -> _SOURCE_
<android.app.PendingIntent: android.app.PendingIntent getActivities(android.content.Context,int,android.content.Intent[],int,android.os.Bundle)> -> _SOURCE_
<java.text.DateFormat: java.util.Date parse(java.lang.String)> -> _SOURCE_
<android.view.View: int getWindowSystemUiVisibility()> -> _SOURCE_
<org.json.JSONObject: org.json.JSONArray getJSONArray(java.lang.String)> -> _SOURCE_
<java.util.ArrayDeque: java.lang.Object getLast()> -> _SOURCE_
<android.text.Layout: int getLineVisibleEnd(int)> -> _SOURCE_
<android.widget.CompoundButton: int[] onCreateDrawableState(int)> -> _SOURCE_
<android.app.SearchableInfo: int getInputType()> -> _SOURCE_
<android.view.accessibility.AccessibilityEvent: android.view.accessibility.AccessibilityRecord getRecord(int)> -> _SOURCE_
<org.json.JSONArray: java.lang.Object get(int)> -> _SOURCE_
<java.lang.reflect.Array: java.lang.Object get(java.lang.Object,int)> -> _SOURCE_
<android.content.res.Resources: java.lang.String getQuantityString(int,int,java.lang.Object[])> -> _SOURCE_
<java.util.Locale: java.lang.String getVariant()> -> _SOURCE_
<java.util.Calendar: int get(int)> -> _SOURCE_
<android.widget.TextView: android.text.TextDirectionHeuristic getTextDirectionHeuristic()> -> _SOURCE_
<android.widget.AutoCompleteTextView: int getDropDownAnchor()> -> _SOURCE_
<android.media.MediaRouter$RouteInfo: int getVolume()> -> _SOURCE_
<android.view.View: int getPaddingStart()> -> _SOURCE_
<android.graphics.drawable.Drawable: android.graphics.drawable.Drawable$Callback getCallback()> -> _SOURCE_
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap,int,int,int,int,android.graphics.Matrix,boolean)> -> _SOURCE_
<android.app.SearchableInfo: boolean getVoiceSearchEnabled()> -> _SOURCE_
<android.content.ContentResolver: java.lang.String getType(android.net.Uri)> -> _SOURCE_
<android.database.sqlite.SQLiteOpenHelper: java.lang.String getDatabaseName()> -> _SOURCE_
<android.net.Uri: java.lang.String getQueryParameter(java.lang.String)> -> _SOURCE_
<android.graphics.drawable.Drawable: android.graphics.Rect getBounds()> -> _SOURCE_
<android.widget.Spinner: int getDropDownWidth()> -> _SOURCE_
<android.content.Intent: java.lang.CharSequence getCharSequenceExtra(java.lang.String)> -> _SOURCE_
<android.view.accessibility.AccessibilityEvent: int getEventType()> -> _SOURCE_
<android.animation.ValueAnimator: int getRepeatCount()> -> _SOURCE_
<android.webkit.WebView: android.webkit.WebView$HitTestResult getHitTestResult()> -> _SOURCE_
<java.lang.Class: java.lang.String getSimpleName()> -> _SOURCE_
<android.view.ScaleGestureDetector: float getScaleFactor()> -> _SOURCE_
<android.view.accessibility.AccessibilityRecord: android.view.accessibility.AccessibilityNodeInfo getSource()> -> _SOURCE_
<android.os.ParcelFileDescriptor: java.io.FileDescriptor getFileDescriptor()> -> _SOURCE_
<android.view.accessibility.AccessibilityRecord: int getWindowId()> -> _SOURCE_
<java.lang.Package: java.lang.String getName()> -> _SOURCE_
<java.net.URLConnection: long getLastModified()> -> _SOURCE_
<android.webkit.MimeTypeMap: java.lang.String getExtensionFromMimeType(java.lang.String)> -> _SOURCE_
<android.view.View: android.view.animation.Animation getAnimation()> -> _SOURCE_
<android.app.ActivityManager: int getLauncherLargeIconSize()> -> _SOURCE_
<android.content.ClipData: android.content.ClipData$Item getItemAt(int)> -> _SOURCE_
<android.media.MediaRouter$RouteCategory: java.lang.CharSequence getName()> -> _SOURCE_
<java.lang.StackTraceElement: java.lang.String getFileName()> -> _SOURCE_
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQueryWithFactory(android.database.sqlite.SQLiteDatabase$CursorFactory,java.lang.String,java.lang.String[],java.lang.String,android.os.CancellationSignal)> -> _SOURCE_
<android.view.ViewGroup: android.view.View getChildAt(int)> -> _SOURCE_
